poligraphId,Slug affaire,Titre,poligraphId politique,Slug politique,Politique,Parti actuel (abrégé),Parti actuel,Position politique,Parti au moment (abrégé),Parti au moment,Statut,Statut (code),Catégorie,Catégorie (code),Gravité,Gravité (code),Implication,Implication (code),Liée au mandat,Date des faits,Date de début,Date du verdict,Amende (EUR),Prison (mois),Prison avec sursis,Inéligibilité (mois),TIG (heures),Appel,Peine (texte libre),Autres peines,Juridiction,ECLI,Description,Nombre de sources,Première source (URL),Première source (titre),Page Poligraph,Créée le,Mise à jour le
AF-000139,marine-le-pen-condamnation-de-marine-le-pen-pour-diffamation-envers-christian-baeckeroot,Condamnation de Marine Le Pen pour diffamation envers Christian Baeckeroot,PG-000148,marine-le-pen,Marine Le Pen,RN,Rassemblement National,Extrême droite,RN,Rassemblement National,Condamnation définitive,CONDAMNATION_DEFINITIVE,Diffamation,DIFFAMATION,Significatif,SIGNIFICATIF,Mis en cause,DIRECT,non,2008-01-01,,2011-01-27,1500,0,oui,,,non,,1.000 euros de dommages et intérêts,Cour d'appel,,"Marine Le Pen et Louis Aliot ont été condamnés en appel le 27 janvier 2011 pour diffamation envers Christian Baeckeroot, ancien membre du Front National. L'affaire concernait des accusations portées en 2008 par le FN envers Baeckeroot, qui aurait qualifié Carl Lang (alors vice-président du parti) de ""merde"", ""ordure"" et ""salopard"". Marine Le Pen a été condamnée à 1.500 euros d'amende avec sursis et 1.000 euros de dommages et intérêts. Le pourvoi en cassation a été rejeté le 11 octobre 2011, rendant la condamnation définitive.",5,https://fr.wikipedia.org/wiki/Marine_Le_Pen,Wikipedia — Marine Le Pen,https://poligraph.fr/affaires/marine-le-pen-condamnation-de-marine-le-pen-pour-diffamation-envers-christian-baeckeroot,2026-02-20T18:29:16.874Z,2026-03-04T21:16:29.215Z
AF-000138,jean-yves-le-drian-benalla-passeports-diplomatiques,Affaire Benalla - Passeports diplomatiques,PG-001431,jean-yves-le-drian,Jean-Yves Le Drian,TDP,Territoires de progrès,,TDP,Territoires de progrès,Enquête préliminaire,ENQUETE_PRELIMINAIRE,Autre,AUTRE,Significatif,SIGNIFICATIF,Mentionné,MENTIONED_ONLY,non,,2018-12-27,,,,,,,non,,,Cour de justice de la République,,"Jean-Yves Le Drian a été auditionné par la commission d'enquête du Sénat en janvier 2019 au sujet des passeports détenus par Alexandre Benalla. Le député LR Guillaume Larrivé a saisi le procureur général près la Cour de cassation, François Molins, pour demander la mise en mouvement de l'action publique contre Le Drian devant la Cour de justice de la République. Il lui est reproché d'avoir indûment délivré deux passeports diplomatiques à Alexandre Benalla et de ne pas les avoir fait désactiver après son limogeage de l'Élysée.",2,https://fr.wikipedia.org/wiki/Jean-Yves_Le_Drian,Wikipedia — Jean-Yves Le Drian,https://poligraph.fr/affaires/jean-yves-le-drian-benalla-passeports-diplomatiques,2026-02-20T18:29:16.712Z,2026-03-11T12:36:23.788Z
AF-000137,bastien-lachaud-mise-en-examen-de-bastien-lachaud-dans-l-affaire-des-comptes-de-campagne-de-jean-luc-melenchon-2017,Mise en examen de Bastien Lachaud dans l'affaire des comptes de campagne de Jean-Luc Mélenchon 2017,PG-000155,bastien-lachaud,Bastien Lachaud,LFI,La France insoumise,Gauche,LFI,La France insoumise,Mise en examen,MISE_EN_EXAMEN,Financement illégal de campagne,FINANCEMENT_ILLEGAL_CAMPAGNE,Critique,CRITIQUE,Mis en cause,DIRECT,oui,2017-01-01,,2021-09-22,,,,,,non,,,Tribunal judiciaire de Paris,,"Le 22 septembre 2021, Bastien Lachaud, député LFI de Seine-Saint-Denis, est mis en examen pour prêt illicite de main-d'œuvre, faux, escroquerie et tentative d'escroquerie dans le cadre de l'enquête judiciaire sur les comptes de la campagne présidentielle de Jean-Luc Mélenchon en 2017. Il était salarié et trésorier de l'association L'Ère du Peuple qui l'a rétribué 29 000 euros brut en treize mois, prestation facturée pour près de 130 000 euros au mandataire de campagne, permettant à l'association de dégager une marge de 59 à 66%. La Commission nationale des comptes de campagne avait relevé une différence de 152 688 euros entre les salaires versés et les montants facturés, refusant de rembourser cette marge et signalant les faits à la justice. Le 16 juin 2022, la chambre de l'instruction de la cour d'appel de Paris confirme sa mise en examen et rejette sa requête en annulation des poursuites.",10,https://fr.wikipedia.org/wiki/Bastien_Lachaud,Wikipedia — Bastien Lachaud,https://poligraph.fr/affaires/bastien-lachaud-mise-en-examen-de-bastien-lachaud-dans-l-affaire-des-comptes-de-campagne-de-jean-luc-melenchon-2017,2026-02-20T18:29:16.348Z,2026-03-04T21:16:29.055Z
AF-000136,bastien-lachaud-condamnation-de-bastien-lachaud-pour-trouble-a-l-ordre-public-lors-de-la-perquisition-au-siege-de-lfi,Condamnation de Bastien Lachaud pour trouble à l'ordre public lors de la perquisition au siège de LFI,PG-000155,bastien-lachaud,Bastien Lachaud,LFI,La France insoumise,Gauche,LFI,La France insoumise,Condamnation définitive,CONDAMNATION_DEFINITIVE,Autre,AUTRE,Significatif,SIGNIFICATIF,Mis en cause,DIRECT,non,2018-10-16,,2019-12-09,6000,0,non,0,,non,,,Tribunal correctionnel de Bobigny,,"Le 16 octobre 2018, lors d'une perquisition menée par l'OCLCIFF dans les locaux de La France insoumise à Paris dans le cadre d'enquêtes sur les comptes de campagne 2017 et les emplois présumés fictifs au Parlement européen, Bastien Lachaud participe à des altercations avec les forces de l'ordre et la magistrature. Le député de Seine-Saint-Denis est poursuivi pour rébellion, provocation et actes d'intimidation. Après un procès en septembre 2019 au tribunal correctionnel de Bobigny, il est condamné le 9 décembre 2019 à une amende de 6 000 euros. Jean-Luc Mélenchon, également présent lors de la perquisition, a été condamné dans la même affaire à trois mois de prison avec sursis et 8 000 euros d'amende.",9,https://fr.wikipedia.org/wiki/Bastien_Lachaud,Wikipedia — Bastien Lachaud,https://poligraph.fr/affaires/bastien-lachaud-condamnation-de-bastien-lachaud-pour-trouble-a-l-ordre-public-lors-de-la-perquisition-au-siege-de-lfi,2026-02-20T18:29:16.183Z,2026-03-04T21:16:29.004Z
AF-000135,andy-kerbrat-andy-kerbrat-utilisation-presumee-de-frais-de-mandat-pour-des-depenses-personnelles,Affaire Andy Kerbrat : utilisation présumée de frais de mandat pour des dépenses personnelles,PG-000295,andy-kerbrat,Andy Kerbrat,LFI,La France insoumise,Gauche,LFI,La France insoumise,Enquête préliminaire,ENQUETE_PRELIMINAIRE,Détournement de fonds publics,DETOURNEMENT_FONDS_PUBLICS,Critique,CRITIQUE,Mis en cause,DIRECT,oui,2024-10-17,,,,,,,,non,,,,,"Le député LFI de Loire-Atlantique Andy Kerbrat, âgé de 34 ans, est soupçonné d'avoir utilisé son avance de frais de mandat (AFM) pour des dépenses personnelles, incluant potentiellement l'achat de stupéfiants. Selon Mediapart, il aurait effectué des virements de son compte AFM vers son compte personnel pour environ 25 000 euros, dans un contexte d'addiction à des drogues de synthèse. Le député reconnaît avoir ""fait n'importe quoi"" avec ses frais de mandat et affirme avoir remboursé les dépenses interdites. La présidente de l'Assemblée nationale Yaël Braun-Pivet a saisi le déontologue de l'institution le 15 novembre 2024 pour un contrôle de ses dépenses et indiqué qu'elle saisirait la justice si les faits étaient avérés. Une association anti-corruption a déposé plainte contre le député, qui est actuellement visé par une procédure judiciaire pour usage de stupéfiants et en arrêt maladie.",9,https://fr.wikipedia.org/wiki/Andy_Kerbrat,Wikipedia — Andy Kerbrat,https://poligraph.fr/affaires/andy-kerbrat-andy-kerbrat-utilisation-presumee-de-frais-de-mandat-pour-des-depenses-personnelles,2026-02-20T18:29:16.013Z,2026-03-04T21:16:28.953Z
AF-000134,andy-kerbrat-interpellation-d-andy-kerbrat-pour-achat-de-stupefiants,Interpellation d'Andy Kerbrat pour achat de stupéfiants,PG-000295,andy-kerbrat,Andy Kerbrat,LFI,La France insoumise,Gauche,LFI,La France insoumise,Condamnation (1ère instance),CONDAMNATION_PREMIERE_INSTANCE,Autre,AUTRE,Significatif,SIGNIFICATIF,Mis en cause,DIRECT,non,2024-10-17,,,,,,,,non,,,null,,"Andy Kerbrat, député La France Insoumise de Loire-Atlantique, est interpellé en flagrant délit mi-octobre 2024 lors de l'achat de 1,35 gramme de 3-MMC (drogue de synthèse) à un mineur dans le métro parisien. L'élu reconnaît immédiatement les faits et sa consommation régulière de drogue, qu'il lie à des problèmes d'addiction et à des pratiques de chemsex, débutées fin 2022 après le décès de sa mère. Une enquête de Mediapart révèle en novembre 2024 qu'il aurait utilisé son avance de frais de mandat (AFM) pour effectuer des retraits et virements vers son compte personnel à hauteur d'environ 25 000 euros en 2023, qu'il affirme avoir remboursés. Le député, actuellement en arrêt maladie, est poursuivi pour usage de stupéfiants et fait l'objet d'une saisine du déontologue de l'Assemblée nationale concernant l'usage présumé de fonds publics.",6,https://fr.wikipedia.org/wiki/Andy_Kerbrat,Wikipedia — Andy Kerbrat,https://poligraph.fr/affaires/andy-kerbrat-interpellation-d-andy-kerbrat-pour-achat-de-stupefiants,2026-02-20T18:29:15.845Z,2026-03-11T12:36:23.406Z
AF-000133,philippe-juvin-plainte-pour-harcelement-moral-et-discrimination-syndicale,Plainte pour harcèlement moral et discrimination syndicale,PG-000040,philippe-juvin,Philippe Juvin,LR,Les Républicains,Droite,LR,Les Républicains,Enquête préliminaire,ENQUETE_PRELIMINAIRE,Harcèlement moral,HARCELEMENT_MORAL,Grave,GRAVE,Mis en cause,DIRECT,non,,2023-05-05,,,,,,,non,,,,,"Philippe Juvin, membre du groupe Les Républicains, a été maire de La Garenne-Colombes avant de devenir Député de la 3ème circonscription. Il a quitté ses fonctions municipales en juillet 2022. Le 25 avril 2023, l'interco-CFDT des Hauts-de-Seine et un élu syndical déposent plainte contre Philippe Juvin pour harcèlement moral, entrave à un processus de signalement et discrimination syndicale. La plainte vise également Monique Raimbault, qui a succédé à Juvin à la mairie en juillet 2022. Selon l'organisation syndicale, des représentants du personnel auraient subi des mesures de rétorsion — notamment des restrictions d'accès ou des isolements professionnels — après avoir dénoncé les conditions de travail dégradées des employés municipaux. La CFDT soutient que ces représailles constituent une discrimination syndicale visant à dissuader les activités de défense des droits des travailleurs. L'enquête préliminaire a été ouverte afin d'examiner les fondements de ces accusations. À ce stade de la procédure, la présomption d'innocence s'applique aux personnes mises en cause. L'issue de cette enquête déterminera si des poursuites pourront être engagées.",2,https://fr.wikipedia.org/wiki/Philippe_Juvin,Wikipedia — Philippe Juvin,https://poligraph.fr/affaires/philippe-juvin-plainte-pour-harcelement-moral-et-discrimination-syndicale,2026-02-20T18:29:15.681Z,2026-03-04T21:56:31.646Z
AF-000132,philippe-juvin-transaction-financiere-suite-a-l-auto-recours-de-philippe-juvin,Affaire de la transaction financière suite à l'auto-recours de Philippe Juvin,PG-000040,philippe-juvin,Philippe Juvin,LR,Les Républicains,Droite,LR,Les Républicains,Classement sans suite,CLASSEMENT_SANS_SUITE,Conflit d'intérêts,CONFLIT_INTERETS,Grave,GRAVE,Mis en cause,DIRECT,non,2017-03-08,,2017-12-01,,,,,,non,,,Tribunal administratif de Cergy-Pontoise,,"En mars 2017, un permis de construire pour une résidence de trois étages à La Garenne-Colombes est délivré par délégation du maire Philippe Juvin. Le 5 mai 2017, Philippe Juvin attaque à titre personnel ce permis devant le tribunal administratif de Cergy-Pontoise, invoquant des nuisances et une perte de valeur de sa propre maison située à proximité du projet. Le 30 octobre 2017, un protocole d'accord confidentiel est signé entre le maire et le promoteur immobilier franco-suisse (groupe Promogim), prévoyant une indemnisation de 6 à 7% de la valeur de sa maison, soit environ 97 500 euros. Philippe Juvin se désiste de son recours le 13 novembre 2017 et l'affaire est abandonnée le 1er décembre 2017. L'affaire est révélée par Mediapart en novembre 2019.",7,https://fr.wikipedia.org/wiki/Philippe_Juvin,Wikipedia — Philippe Juvin,https://poligraph.fr/affaires/philippe-juvin-transaction-financiere-suite-a-l-auto-recours-de-philippe-juvin,2026-02-20T18:29:15.516Z,2026-03-04T21:16:28.795Z
AF-000131,sandrine-josso-condamnation-de-joel-guerriau-pour-soumission-chimique-de-sandrine-josso,Condamnation de Joël Guerriau pour soumission chimique de Sandrine Josso,PG-000127,sandrine-josso,Sandrine Josso,MoDem,Mouvement démocrate,Centre,DEM,Démocrates,Appel en cours,APPEL_EN_COURS,Agression sexuelle,AGRESSION_SEXUELLE,Grave,GRAVE,Victime,VICTIM,non,2023-11-14,,2026-01-28,,48,non,60,,non,,"30 mois avec sursis probatoire pendant 2 ans comprenant obligation de soins, et 18 mois ferme. Mandat de dépôt à effet différé mais sans exécution provisoire (suspendu par l'appel). Pas d'inscription au fichier des délinquants sexuels.",Tribunal correctionnel de Paris,,"Le 14 novembre 2023, la députée Sandrine Josso porte plainte contre le sénateur Joël Guerriau pour l'avoir droguée à la MDMA lors d'un dîner en tête-à-tête à son domicile parisien. Les analyses toxicologiques révèlent une intoxication à l'ecstasy à un taux deux fois supérieur à un usage récréatif. Le 28 janvier 2026, le tribunal correctionnel de Paris reconnaît Joël Guerriau coupable d'avoir drogué Sandrine Josso en vue de la violer et le condamne à 4 ans de prison dont 18 mois ferme, sans exécution provisoire, ainsi qu'à 5 ans d'inéligibilité. L'ancien sénateur, qui plaidait l'accident et affirmait avoir servi par erreur le verre contenant la drogue qu'il s'était destiné, a immédiatement fait appel de cette décision, suspendant ainsi son exécution.",15,https://fr.wikipedia.org/wiki/Sandrine_Josso,Wikipedia — Sandrine Josso,https://poligraph.fr/affaires/sandrine-josso-condamnation-de-joel-guerriau-pour-soumission-chimique-de-sandrine-josso,2026-02-20T18:29:15.340Z,2026-03-04T21:16:28.743Z
AF-000130,sandrine-josso-ineligibilite-de-sandrine-josso-pour-retard-de-comptes-de-campagne-municipale,Inéligibilité de Sandrine Josso pour retard de comptes de campagne municipale,PG-000127,sandrine-josso,Sandrine Josso,MoDem,Mouvement démocrate,Centre,DEM,Démocrates,Condamnation définitive,CONDAMNATION_DEFINITIVE,Autre,AUTRE,Significatif,SIGNIFICATIF,Mis en cause,DIRECT,non,2020-03-15,,2021-02-01,0,0,non,12,0,non,,Inéligibilité limitée aux mandats locaux uniquement,Tribunal administratif de Nantes,,"En 2021, Sandrine Josso est condamnée par le tribunal administratif de Nantes à un an d'inéligibilité pour avoir présenté avec plusieurs jours de retard ses comptes de campagne des élections municipales de La Baule en 2020, qu'elle avait perdues. Le tribunal administratif estime que cette faute est totalement imputable à la candidate, sans pour autant révéler une volonté de fraude ou un manquement d'une particulière gravité. Cette peine d'inéligibilité ne concerne que les mandats locaux et n'affecte pas son mandat de députée. Sandrine Josso n'a pas fait appel de cette décision.",4,https://fr.wikipedia.org/wiki/Sandrine_Josso,Wikipedia — Sandrine Josso,https://poligraph.fr/affaires/sandrine-josso-ineligibilite-de-sandrine-josso-pour-retard-de-comptes-de-campagne-municipale,2026-02-20T18:29:15.176Z,2026-03-04T21:16:28.688Z
AF-000129,sandrine-josso-pret-non-rembourse-a-une-attachee-parlementaire,Affaire du prêt non remboursé à une attachée parlementaire,PG-000127,sandrine-josso,Sandrine Josso,MoDem,Mouvement démocrate,Centre,MoDem,Mouvement démocrate,Classement sans suite,CLASSEMENT_SANS_SUITE,Abus de confiance,ABUS_CONFIANCE,Grave,GRAVE,Mis en cause,DIRECT,non,2018-10-01,,2022-06-10,,,,,,non,,,Tribunal judiciaire de Saint-Nazaire,,"En octobre 2018, Sandrine Josso, députée Modem de Loire-Atlantique, emprunte 10 000 euros à son attachée parlementaire. Cette somme n'ayant été que partiellement remboursée, l'attachée parlementaire poursuit la députée pour abus de confiance et obtient une saisie conservatoire de 6 666,60 euros en juin 2021. L'affaire est plaidée le 10 mai 2022 devant le tribunal judiciaire de Saint-Nazaire, présidé par Cécile Capeau. Le 10 juin 2022, la juge des référés déboutte l'attachée parlementaire de sa demande de remboursement en référé, estimant que l'affaire doit être jugée au fond. L'attachée parlementaire, qui élève seule sa fille, continue de rembourser les échéances mensuelles du prêt qu'elle avait elle-même contracté pour la députée.",9,https://fr.wikipedia.org/wiki/Sandrine_Josso,Wikipedia — Sandrine Josso,https://poligraph.fr/affaires/sandrine-josso-pret-non-rembourse-a-une-attachee-parlementaire,2026-02-20T18:29:15.013Z,2026-03-04T21:16:28.637Z
